foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_MLFplus,foc_TOCplus
2.288e-03,4.988e-03,4.535e-03,1.907e-03,1.430e-03,8.336e-04,7.101e-05,1.729e-03,3.067e-04
2.245e-03,4.959e-03,4.701e-03,1.927e-03,1.448e-03,8.926e-04,9.039e-05,1.760e-03,3.387e-04
2.246e-03,4.884e-03,4.829e-03,1.945e-03,1.543e-03,8.959e-04,9.206e-05,1.729e-03,3.124e-04
2.297e-03,4.813e-03,4.927e-03,1.995e-03,1.620e-03,8.622e-04,7.060e-05,1.685e-03,3.268e-04
2.305e-03,4.750e-03,5.007e-03,2.009e-03,1.680e-03,8.608e-04,6.720e-05,1.654e-03,3.144e-04
2.300e-03,4.691e-03,5.063e-03,2.011e-03,1.741e-03,8.624e-04,6.958e-05,1.624e-03,2.922e-04
2.304e-03,4.637e-03,5.091e-03,2.028e-03,1.764e-03,8.795e-04,7.337e-05,1.620e-03,2.865e-04
2.364e-03,4.589e-03,5.092e-03,2.127e-03,1.554e-03,9.679e-04,9.723e-05,1.772e-03,3.822e-04
2.312e-03,4.575e-03,5.062e-03,2.046e-03,1.394e-03,1.108e-03,1.028e-04,1.765e-03,3.667e-04
2.296e-03,4.565e-03,5.099e-03,2.007e-03,1.373e-03,1.149e-03,1.060e-04,1.759e-03,3.500e-04
2.295e-03,4.555e-03,5.155e-03,1.986e-03,1.405e-03,1.141e-03,1.063e-04,1.753e-03,3.332e-04
2.295e-03,4.547e-03,5.203e-03,1.964e-03,1.441e-03,1.136e-03,1.069e-04,1.745e-03,3.165e-04
2.295e-03,4.543e-03,5.241e-03,1.944e-03,1.474e-03,1.128e-03,1.065e-04,1.738e-03,2.980e-04
2.304e-03,4.537e-03,5.272e-03,1.922e-03,1.488e-03,1.129e-03,1.087e-04,1.742e-03,2.872e-04
2.327e-03,4.524e-03,5.292e-03,1.898e-03,1.474e-03,1.145e-03,1.091e-04,1.772e-03,2.793e-04
2.316e-03,4.476e-03,5.302e-03,1.879e-03,1.510e-03,1.141e-03,1.080e-04,1.773e-03,2.585e-04
2.302e-03,4.432e-03,5.305e-03,1.860e-03,1.543e-03,1.137e-03,1.074e-04,1.772e-03,2.402e-04
2.291e-03,4.390e-03,5.304e-03,1.840e-03,1.576e-03,1.131e-03,1.081e-04,1.770e-03,2.202e-04
2.278e-03,4.354e-03,5.298e-03,1.820e-03,1.608e-03,1.124e-03,1.058e-04,1.768e-03,2.023e-04
2.266e-03,4.321e-03,5.288e-03,1.800e-03,1.640e-03,1.117e-03,1.050e-04,1.763e-03,1.838e-04
2.252e-03,4.291e-03,5.274e-03,1.779e-03,1.670e-03,1.110e-03,1.042e-04,1.760e-03,1.653e-04
2.239e-03,4.262e-03,5.257e-03,1.757e-03,1.700e-03,1.101e-03,1.024e-04,1.754e-03,1.478e-04
2.225e-03,4.236e-03,5.235e-03,1.735e-03,1.727e-03,1.092e-03,1.016e-04,1.750e-03,1.296e-04
2.212e-03,4.213e-03,5.211e-03,1.713e-03,1.756e-03,1.083e-03,9.975e-05,1.742e-03,1.116e-04
2.199e-03,4.192e-03,5.183e-03,1.691e-03,1.783e-03,1.073e-03,9.851e-05,1.736e-03,9.495e-05
2.185e-03,4.174e-03,5.153e-03,1.667e-03,1.810e-03,1.063e-03,9.676e-05,1.728e-03,7.731e-05
2.161e-03,4.158e-03,5.120e-03,1.643e-03,1.829e-03,1.046e-03,1.067e-04,1.707e-03,7.534e-05
2.143e-03,4.131e-03,5.071e-03,1.621e-03,1.856e-03,1.034e-03,1.077e-04,1.695e-03,6.369e-05
2.128e-03,4.103e-03,5.016e-03,1.598e-03,1.885e-03,1.024e-03,1.058e-04,1.695e-03,4.578e-05
2.112e-03,4.076e-03,4.958e-03,1.575e-03,1.913e-03,1.012e-03,1.034e-04,1.694e-03,2.831e-05
2.096e-03,4.053e-03,4.897e-03,1.552e-03,1.942e-03,1.002e-03,1.009e-04,1.692e-03,1.135e-05
2.080e-03,4.030e-03,4.836e-03,1.529e-03,1.970e-03,9.903e-04,9.732e-05,1.690e-03,7.093e-06
2.065e-03,4.009e-03,4.773e-03,1.506e-03,1.997e-03,9.772e-04,9.563e-05,1.685e-03,2.399e-05
2.049e-03,3.992e-03,4.708e-03,1.482e-03,2.022e-03,9.665e-04,9.252e-05,1.684e-03,4.074e-05
2.032e-03,3.975e-03,4.642e-03,1.458e-03,2.048e-03,9.522e-04,8.943e-05,1.680e-03,5.698e-05
2.017e-03,3.959e-03,4.575e-03,1.434e-03,2.072e-03,9.409e-04,8.745e-05,1.675e-03,7.367e-05
2.001e-03,3.946e-03,4.507e-03,1.409e-03,2.098e-03,9.273e-04,8.456e-05,1.670e-03,9.093e-05
1.985e-03,3.935e-03,4.438e-03,1.386e-03,2.119e-03,9.133e-04,8.140e-05,1.665e-03,1.073e-04
1.969e-03,3.924e-03,4.368e-03,1.360e-03,2.143e-03,9.000e-04,7.895e-05,1.660e-03,1.226e-04
1.954e-03,3.916e-03,4.297e-03,1.336e-03,2.166e-03,8.857e-04,7.461e-05,1.654e-03,1.395e-04
1.937e-03,3.908e-03,4.226e-03,1.312e-03,2.187e-03,8.715e-04,7.259e-05,1.649e-03,1.545e-04
1.922e-03,3.902e-03,4.155e-03,1.286e-03,2.208e-03,8.586e-04,7.026e-05,1.642e-03,1.701e-04
1.906e-03,3.896e-03,4.083e-03,1.262e-03,2.230e-03,8.422e-04,6.593e-05,1.637e-03,1.853e-04
1.890e-03,3.892e-03,4.010e-03,1.237e-03,2.250e-03,8.278e-04,6.313e-05,1.630e-03,2.019e-04
1.875e-03,3.891e-03,3.937e-03,1.212e-03,2.270e-03,8.135e-04,6.028e-05,1.623e-03,2.159e-04
1.859e-03,3.890e-03,3.865e-03,1.186e-03,2.289e-03,7.981e-04,5.687e-05,1.616e-03,2.298e-04
1.842e-03,3.888e-03,3.792e-03,1.161e-03,2.308e-03,7.840e-04,5.325e-05,1.610e-03,2.465e-04
1.827e-03,3.890e-03,3.719e-03,1.136e-03,2.326e-03,7.675e-04,5.010e-05,1.600e-03,2.604e-04
1.812e-03,3.891e-03,3.646e-03,1.110e-03,2.343e-03,7.515e-04,4.732e-05,1.593e-03,2.758e-04
1.794e-03,3.894e-03,3.574e-03,1.082e-03,2.337e-03,7.451e-04,3.995e-05,1.604e-03,2.826e-04
1.774e-03,3.876e-03,3.513e-03,1.058e-03,2.340e-03,7.346e-04,3.427e-05,1.609e-03,2.953e-04
1.752e-03,3.848e-03,3.459e-03,1.032e-03,2.359e-03,7.207e-04,3.182e-05,1.605e-03,3.107e-04
1.732e-03,3.820e-03,3.408e-03,1.007e-03,2.376e-03,7.066e-04,2.821e-05,1.601e-03,3.255e-04
1.711e-03,3.795e-03,3.360e-03,9.819e-04,2.395e-03,6.916e-04,2.446e-05,1.597e-03,3.404e-04
1.691e-03,3.771e-03,3.314e-03,9.564e-04,2.411e-03,6.756e-04,2.096e-05,1.590e-03,3.551e-04
1.669e-03,3.750e-03,3.269e-03,9.303e-04,2.427e-03,6.615e-04,1.662e-05,1.585e-03,3.707e-04
1.649e-03,3.731e-03,3.228e-03,9.038e-04,2.443e-03,6.452e-04,1.357e-05,1.578e-03,3.842e-04
1.628e-03,3.711e-03,3.187e-03,8.790e-04,2.457e-03,6.306e-04,1.070e-05,1.572e-03,3.983e-04
1.607e-03,3.694e-03,3.149e-03,8.521e-04,2.472e-03,6.149e-04,6.866e-06,1.565e-03,4.121e-04
1.586e-03,3.677e-03,3.112e-03,8.249e-04,2.486e-03,5.976e-04,3.280e-06,1.557e-03,4.252e-04
1.565e-03,3.662e-03,3.077e-03,7.996e-04,2.501e-03,5.824e-04,1.375e-06,1.550e-03,4.395e-04
1.545e-03,3.648e-03,3.045e-03,7.729e-04,2.511e-03,5.653e-04,3.945e-06,1.543e-03,4.510e-04
1.524e-03,3.636e-03,3.013e-03,7.461e-04,2.526e-03,5.497e-04,7.421e-06,1.533e-03,4.658e-04
1.504e-03,3.623e-03,2.983e-03,7.197e-04,2.537e-03,5.332e-04,1.063e-05,1.525e-03,4.781e-04
1.483e-03,3.613e-03,2.955e-03,6.927e-04,2.549e-03,5.164e-04,1.423e-05,1.518e-03,4.906e-04
1.463e-03,3.601e-03,2.928e-03,6.660e-04,2.560e-03,4.997e-04,1.809e-05,1.509e-03,5.030e-04
1.441e-03,3.593e-03,2.904e-03,6.401e-04,2.569e-03,4.838e-04,1.927e-05,1.502e-03,5.158e-04
1.413e-03,3.584e-03,2.880e-03,6.151e-04,2.563e-03,4.734e-04,1.588e-05,1.505e-03,5.212e-04
1.394e-03,3.577e-03,2.866e-03,5.871e-04,2.573e-03,4.568e-04,1.974e-05,1.496e-03,5.322e-04
1.375e-03,3.568e-03,2.851e-03,5.587e-04,2.579e-03,4.392e-04,2.236e-05,1.488e-03,5.450e-04
1.355e-03,3.561e-03,2.838e-03,5.311e-04,2.589e-03,4.220e-04,2.704e-05,1.477e-03,5.566e-04
1.335e-03,3.556e-03,2.826e-03,5.031e-04,2.596e-03,4.057e-04,2.969e-05,1.471e-03,5.667e-04
1.315e-03,3.551e-03,2.815e-03,4.618e-04,2.595e-03,4.487e-04,4.173e-05,1.504e-03,6.040e-04
1.296e-03,3.550e-03,2.771e-03,4.393e-04,2.612e-03,4.299e-04,4.459e-05,1.490e-03,6.170e-04
1.279e-03,3.552e-03,2.726e-03,4.150e-04,2.629e-03,4.098e-04,4.749e-05,1.475e-03,6.278e-04
1.261e-03,3.552e-03,2.683e-03,3.922e-04,2.645e-03,3.902e-04,5.119e-05,1.459e-03,6.404e-04
1.243e-03,3.555e-03,2.641e-03,3.695e-04,2.662e-03,3.703e-04,5.522e-05,1.446e-03,6.514e-04
1.225e-03,3.556e-03,2.600e-03,3.455e-04,2.678e-03,3.508e-04,5.794e-05,1.431e-03,6.633e-04
1.208e-03,3.558e-03,2.561e-03,3.226e-04,2.695e-03,3.328e-04,6.111e-05,1.416e-03,6.743e-04
1.190e-03,3.559e-03,2.523e-03,3.010e-04,2.710e-03,3.127e-04,6.517e-05,1.402e-03,6.856e-04
1.173e-03,3.563e-03,2.486e-03,2.772e-04,2.727e-03,2.936e-04,6.875e-05,1.388e-03,6.969e-04
1.156e-03,3.565e-03,2.451e-03,2.544e-04,2.740e-03,2.729e-04,7.166e-05,1.374e-03,7.087e-04
1.138e-03,3.568e-03,2.418e-03,2.315e-04,2.756e-03,2.545e-04,7.509e-05,1.359e-03,7.198e-04
1.121e-03,3.572e-03,2.387e-03,2.085e-04,2.770e-03,2.363e-04,7.765e-05,1.344e-03,7.307e-04
1.104e-03,3.575e-03,2.357e-03,1.858e-04,2.785e-03,2.155e-04,8.145e-05,1.331e-03,7.419e-04
1.087e-03,3.579e-03,2.328e-03,1.628e-04,2.799e-03,1.971e-04,8.539e-05,1.318e-03,7.514e-04
1.069e-03,3.585e-03,2.302e-03,1.401e-04,2.813e-03,1.778e-04,8.759e-05,1.303e-03,7.628e-04
1.054e-03,3.588e-03,2.277e-03,1.172e-04,2.827e-03,1.574e-04,9.027e-05,1.289e-03,7.735e-04
1.037e-03,3.595e-03,2.254e-03,9.437e-05,2.840e-03,1.399e-04,9.501e-05,1.276e-03,7.842e-04
1.020e-03,3.599e-03,2.233e-03,7.223e-05,2.853e-03,1.203e-04,9.773e-05,1.260e-03,7.945e-04
1.003e-03,3.604e-03,2.213e-03,4.967e-05,2.865e-03,1.019e-04,1.007e-04,1.248e-03,8.049e-04
9.865e-04,3.610e-03,2.196e-03,2.670e-05,2.878e-03,8.267e-05,1.039e-04,1.234e-03,8.145e-04
9.698e-04,3.616e-03,2.180e-03,4.649e-06,2.890e-03,6.360e-05,1.077e-04,1.220e-03,8.242e-04
9.537e-04,3.623e-03,2.166e-03,1.787e-05,2.902e-03,4.435e-05,1.111e-04,1.207e-03,8.338e-04
9.372e-04,3.630e-03,2.154e-03,4.075e-05,2.915e-03,2.611e-05,1.130e-04,1.193e-03,8.458e-04
9.212e-04,3.637e-03,2.143e-03,6.263e-05,2.925e-03,7.629e-06,1.173e-04,1.180e-03,8.526e-04
9.043e-04,3.644e-03,2.135e-03,8.512e-05,2.937e-03,1.192e-05,1.216e-04,1.166e-03,8.630e-04
8.885e-04,3.653e-03,2.128e-03,1.073e-04,2.947e-03,3.016e-05,1.223e-04,1.154e-03,8.732e-04
8.721e-04,3.658e-03,2.123e-03,1.293e-04,2.959e-03,4.882e-05,1.268e-04,1.138e-03,8.821e-04
8.561e-04,3.667e-03,2.120e-03,1.522e-04,2.969e-03,6.717e-05,1.297e-04,1.126e-03,8.918e-04
8.406e-04,3.675e-03,2.119e-03,1.741e-04,2.979e-03,8.655e-05,1.333e-04,1.113e-03,9.018e-04
8.243e-04,3.683e-03,2.120e-03,1.961e-04,2.990e-03,1.041e-04,1.352e-04,1.100e-03,9.086e-04
8.086e-04,3.693e-03,2.122e-03,2.182e-04,2.999e-03,1.230e-04,1.388e-04,1.086e-03,9.189e-04
7.927e-04,3.701e-03,2.126e-03,2.404e-04,3.009e-03,1.412e-04,1.420e-04,1.075e-03,9.274e-04
7.775e-04,3.711e-03,2.132e-03,2.622e-04,3.018e-03,1.598e-04,1.449e-04,1.062e-03,9.361e-04
7.610e-04,3.719e-03,2.139e-03,2.847e-04,3.028e-03,1.776e-04,1.480e-04,1.048e-03,9.445e-04
7.455e-04,3.729e-03,2.149e-03,3.065e-04,3.038e-03,1.963e-04,1.510e-04,1.035e-03,9.539e-04
7.296e-04,3.738e-03,2.159e-03,3.275e-04,3.045e-03,2.137e-04,1.534e-04,1.024e-03,9.614e-04
7.143e-04,3.747e-03,2.172e-03,3.497e-04,3.053e-03,2.322e-04,1.570e-04,1.011e-03,9.691e-04
6.993e-04,3.758e-03,2.185e-03,3.713e-04,3.062e-03,2.514e-04,1.593e-04,9.969e-04,9.781e-04
6.840e-04,3.769e-03,2.201e-03,3.936e-04,3.071e-03,2.689e-04,1.623e-04,9.856e-04,9.856e-04
6.678e-04,3.779e-03,2.218e-03,4.145e-04,3.078e-03,2.858e-04,1.653e-04,9.730e-04,9.948e-04
6.534e-04,3.788e-03,2.237e-03,4.363e-04,3.086e-03,3.051e-04,1.677e-04,9.602e-04,1.002e-03
6.369e-04,3.799e-03,2.257e-03,4.582e-04,3.094e-03,3.216e-04,1.707e-04,9.480e-04,1.010e-03
6.221e-04,3.810e-03,2.278e-03,4.793e-04,3.100e-03,3.395e-04,1.737e-04,9.362e-04,1.017e-03
6.078e-04,3.821e-03,2.300e-03,5.003e-04,3.109e-03,3.574e-04,1.757e-04,9.232e-04,1.025e-03
5.920e-04,3.831e-03,2.324e-03,5.219e-04,3.114e-03,3.745e-04,1.801e-04,9.120e-04,1.033e-03
5.774e-04,3.844e-03,2.350e-03,5.436e-04,3.122e-03,3.931e-04,1.827e-04,8.990e-04,1.040e-03
5.629e-04,3.854e-03,2.375e-03,5.639e-04,3.128e-03,4.101e-04,1.846e-04,8.879e-04,1.048e-03
5.476e-04,3.865e-03,2.403e-03,5.855e-04,3.135e-03,4.283e-04,1.865e-04,8.750e-04,1.054e-03
5.326e-04,3.878e-03,2.431e-03,6.063e-04,3.140e-03,4.444e-04,1.902e-04,8.645e-04,1.061e-03
5.181e-04,3.889e-03,2.461e-03,6.273e-04,3.148e-03,4.621e-04,1.929e-04,8.514e-04,1.070e-03
5.029e-04,3.902e-03,2.491e-03,6.479e-04,3.152e-03,4.795e-04,1.954e-04,8.408e-04,1.074e-03
4.884e-04,3.914e-03,2.522e-03,6.704e-04,3.158e-03,4.982e-04,1.972e-04,8.286e-04,1.082e-03
4.740e-04,3.925e-03,2.554e-03,6.896e-04,3.163e-03,5.137e-04,2.004e-04,8.173e-04,1.089e-03
4.588e-04,3.936e-03,2.586e-03,7.108e-04,3.169e-03,5.314e-04,2.033e-04,8.056e-04,1.097e-03
4.447e-04,3.950e-03,2.619e-03,7.320e-04,3.174e-03,5.486e-04,2.063e-04,7.930e-04,1.102e-03
4.296e-04,3.961e-03,2.653e-03,7.526e-04,3.180e-03,5.652e-04,2.070e-04,7.838e-04,1.109e-03
4.155e-04,3.973e-03,2.687e-03,7.721e-04,3.184e-03,5.817e-04,2.096e-04,7.716e-04,1.115e-03
4.008e-04,3.985e-03,2.722e-03,7.937e-04,3.189e-03,5.991e-04,2.138e-04,7.600e-04,1.121e-03
3.870e-04,3.998e-03,2.757e-03,8.134e-04,3.193e-03,6.157e-04,2.149e-04,7.498e-04,1.127e-03
3.723e-04,4.011e-03,2.791e-03,8.339e-04,3.197e-03,6.317e-04,2.185e-04,7.375e-04,1.134e-03
3.586e-04,4.024e-03,2.826e-03,8.540e-04,3.201e-03,6.486e-04,2.199e-04,7.269e-04,1.139e-03
3.445e-04,4.036e-03,2.861e-03,8.748e-04,3.205e-03,6.663e-04,2.238e-04,7.157e-04,1.146e-03
3.302e-04,4.049e-03,2.896e-03,8.946e-04,3.209e-03,6.812e-04,2.249e-04,7.045e-04,1.152e-03
3.157e-04,4.061e-03,2.930e-03,9.153e-04,3.213e-03,6.983e-04,2.278e-04,6.926e-04,1.157e-03
1.711e-03,4.935e-03,3.708e-03,5.149e-04,2.782e-03,2.151e-04,3.745e-04,3.705e-04,7.895e-04
2.160e-03,4.963e-03,3.286e-03,5.128e-04,2.980e-03,3.189e-04,1.924e-05,2.014e-04,6.875e-04
1.963e-03,4.741e-03,2.901e-03,4.524e-04,2.800e-03,3.398e-04,3.987e-05,1.247e-04,6.076e-04
1.779e-03,4.587e-03,2.541e-03,3.931e-04,2.653e-03,3.391e-04,7.071e-05,6.163e-05,5.439e-04
1.610e-03,4.473e-03,2.206e-03,3.419e-04,2.549e-03,3.320e-04,8.813e-05,1.496e-05,4.967e-04
1.457e-03,4.373e-03,1.899e-03,2.976e-04,2.477e-03,3.173e-04,9.465e-05,2.593e-05,4.642e-04
1.320e-03,4.276e-03,1.618e-03,2.652e-04,2.434e-03,2.967e-04,9.496e-05,6.109e-05,4.393e-04
1.202e-03,4.171e-03,1.362e-03,2.435e-04,2.411e-03,2.732e-04,9.176e-05,9.418e-05,4.241e-04
1.099e-03,4.054e-03,1.130e-03,2.298e-04,2.409e-03,2.443e-04,8.485e-05,1.294e-04,4.130e-04
1.021e-03,3.921e-03,9.206e-04,2.508e-04,2.427e-03,2.376e-04,8.594e-05,1.321e-04,4.096e-04
9.716e-04,3.788e-03,7.318e-04,2.992e-04,2.448e-03,2.600e-04,9.587e-05,9.567e-05,4.112e-04
9.209e-04,3.669e-03,5.628e-04,2.893e-04,2.408e-03,2.277e-04,8.746e-05,1.290e-04,3.996e-04
8.838e-04,3.541e-03,4.117e-04,2.854e-04,2.372e-03,1.946e-04,7.881e-05,1.642e-04,3.931e-04
8.587e-04,3.406e-03,2.769e-04,2.859e-04,2.341e-03,1.612e-04,7.002e-05,2.029e-04,3.853e-04
8.454e-04,3.265e-03,1.572e-04,2.918e-04,2.312e-03,1.257e-04,6.327e-05,2.392e-04,3.786e-04
8.426e-04,3.126e-03,5.144e-05,3.016e-04,2.286e-03,9.084e-05,5.518e-05,2.755e-04,3.733e-04
8.494e-04,2.988e-03,4.143e-05,3.147e-04,2.260e-03,5.549e-05,4.943e-05,3.139e-04,3.686e-04
8.649e-04,2.856e-03,1.223e-04,3.300e-04,2.235e-03,2.313e-05,4.434e-05,3.513e-04,3.636e-04
8.893e-04,2.731e-03,1.920e-04,3.492e-04,2.210e-03,1.112e-05,3.794e-05,3.843e-04,3.593e-04
9.203e-04,2.617e-03,2.515e-04,3.680e-04,2.186e-03,4.309e-05,3.419e-05,4.185e-04,3.566e-04
9.587e-04,2.513e-03,3.011e-04,3.909e-04,2.160e-03,7.468e-05,3.138e-05,4.501e-04,3.525e-04
1.003e-03,2.424e-03,3.417e-04,4.139e-04,2.134e-03,1.048e-04,2.735e-05,4.776e-04,3.486e-04
1.054e-03,2.350e-03,3.737e-04,4.380e-04,2.108e-03,1.329e-04,2.427e-05,5.044e-04,3.479e-04
1.110e-03,2.294e-03,3.976e-04,4.632e-04,2.080e-03,1.613e-04,2.210e-05,5.264e-04,3.447e-04
1.170e-03,2.252e-03,4.140e-04,4.890e-04,2.052e-03,1.873e-04,2.010e-05,5.461e-04,3.420e-04
1.236e-03,2.232e-03,4.230e-04,5.155e-04,2.021e-03,2.111e-04,1.743e-05,5.627e-04,3.405e-04
1.306e-03,2.229e-03,4.253e-04,5.408e-04,1.992e-03,2.351e-04,1.747e-05,5.764e-04,3.382e-04
1.380e-03,2.246e-03,4.209e-04,5.684e-04,1.960e-03,2.566e-04,1.559e-05,5.852e-04,3.371e-04
1.458e-03,2.281e-03,4.104e-04,5.947e-04,1.926e-03,2.768e-04,1.526e-05,5.914e-04,3.365e-04
1.539e-03,2.340e-03,3.939e-04,6.206e-04,1.893e-03,2.955e-04,1.389e-05,5.947e-04,3.347e-04
1.624e-03,2.417e-03,3.719e-04,6.482e-04,1.858e-03,3.125e-04,1.306e-05,5.935e-04,3.344e-04
1.711e-03,2.515e-03,3.445e-04,6.734e-04,1.822e-03,3.300e-04,1.242e-05,5.901e-04,3.334e-04
1.767e-03,2.633e-03,3.120e-04,7.812e-04,1.875e-03,2.436e-04,7.729e-07,2.989e-04,1.531e-04
1.837e-03,2.683e-03,2.633e-04,8.113e-04,1.819e-03,2.113e-04,6.366e-06,1.801e-04,6.232e-05
1.904e-03,2.712e-03,2.052e-04,7.999e-04,1.675e-03,2.302e-04,4.214e-06,2.232e-04,5.069e-05
1.975e-03,2.764e-03,1.444e-04,7.877e-04,1.533e-03,2.499e-04,2.844e-06,2.592e-04,3.839e-05
2.022e-03,2.841e-03,8.076e-05,7.384e-04,1.443e-03,2.638e-04,1.826e-05,2.514e-04,4.703e-05
2.055e-03,2.850e-03,9.537e-06,6.903e-04,1.401e-03,2.662e-04,4.836e-05,2.329e-04,6.151e-05
2.116e-03,2.781e-03,6.825e-05,6.732e-04,1.434e-03,1.876e-04,9.298e-05,1.819e-04,4.232e-05
2.158e-03,2.769e-03,1.431e-04,6.971e-04,1.372e-03,2.063e-04,9.178e-05,2.320e-04,4.238e-05
2.201e-03,2.785e-03,2.176e-04,7.205e-04,1.311e-03,2.252e-04,9.248e-05,2.736e-04,4.512e-05
2.244e-03,2.827e-03,2.920e-04,7.429e-04,1.250e-03,2.416e-04,9.275e-05,3.129e-04,4.572e-05
2.290e-03,2.893e-03,3.660e-04,7.639e-04,1.188e-03,2.548e-04,9.166e-05,3.453e-04,4.911e-05
2.335e-03,2.984e-03,4.400e-04,7.827e-04,1.128e-03,2.685e-04,9.214e-05,3.724e-04,5.037e-05
2.383e-03,3.098e-03,5.137e-04,8.027e-04,1.066e-03,2.782e-04,9.124e-05,3.973e-04,5.150e-05
2.431e-03,3.233e-03,5.872e-04,8.202e-04,1.004e-03,2.883e-04,8.999e-05,4.170e-04,5.272e-05
2.312e-03,3.388e-03,6.603e-04,7.952e-04,8.706e-04,2.504e-04,6.524e-05,4.470e-04,1.067e-05
2.221e-03,3.283e-03,7.455e-04,7.970e-04,7.888e-04,2.451e-04,5.110e-05,5.070e-04,4.110e-05
2.214e-03,3.036e-03,8.339e-04,8.341e-04,7.650e-04,2.707e-04,5.329e-05,5.813e-04,2.876e-05
2.206e-03,2.826e-03,9.155e-04,8.681e-04,7.461e-04,2.962e-04,5.604e-05,6.449e-04,1.559e-05
2.197e-03,2.649e-03,9.907e-04,9.011e-04,7.294e-04,3.176e-04,5.690e-05,7.018e-04,3.189e-06
2.189e-03,2.500e-03,1.060e-03,9.327e-04,7.145e-04,3.368e-04,5.873e-05,7.526e-04,8.941e-06
2.180e-03,2.381e-03,1.124e-03,9.628e-04,7.023e-04,3.530e-04,5.938e-05,7.955e-04,2.074e-05
2.172e-03,2.284e-03,1.183e-03,9.912e-04,6.890e-04,3.676e-04,5.906e-05,8.342e-04,3.219e-05
2.165e-03,2.212e-03,1.236e-03,1.019e-03,6.791e-04,3.812e-04,5.880e-05,8.683e-04,4.306e-05
2.157e-03,2.159e-03,1.285e-03,1.046e-03,6.682e-04,3.922e-04,5.897e-05,8.973e-04,5.344e-05
2.151e-03,2.127e-03,1.330e-03,1.071e-03,6.599e-04,4.017e-04,5.809e-05,9.217e-04,6.333e-05
2.146e-03,2.113e-03,1.370e-03,1.094e-03,6.508e-04,4.088e-04,5.693e-05,9.420e-04,7.376e-05
2.144e-03,2.116e-03,1.405e-03,1.119e-03,6.422e-04,4.174e-04,5.665e-05,9.609e-04,8.321e-05
2.140e-03,2.133e-03,1.437e-03,1.140e-03,6.332e-04,4.233e-04,5.409e-05,9.760e-04,9.149e-05
2.140e-03,2.167e-03,1.464e-03,1.162e-03,6.248e-04,4.294e-04,5.362e-05,9.865e-04,1.025e-04
2.139e-03,2.214e-03,1.487e-03,1.181e-03,6.157e-04,4.326e-04,5.194e-05,9.942e-04,1.089e-04
2.140e-03,2.272e-03,1.506e-03,1.200e-03,6.093e-04,4.363e-04,4.914e-05,1.001e-03,1.169e-04
2.101e-03,2.345e-03,1.521e-03,1.216e-03,6.921e-04,3.822e-04,6.729e-05,9.210e-04,1.327e-04
2.116e-03,2.474e-03,1.541e-03,1.234e-03,6.907e-04,3.794e-04,6.401e-05,9.159e-04,1.393e-04
2.135e-03,2.611e-03,1.558e-03,1.251e-03,6.878e-04,3.809e-04,6.114e-05,9.069e-04,1.471e-04
2.154e-03,2.756e-03,1.573e-03,1.266e-03,6.845e-04,3.784e-04,5.722e-05,8.978e-04,1.524e-04
2.176e-03,2.909e-03,1.584e-03,1.282e-03,6.797e-04,3.770e-04,5.430e-05,8.901e-04,1.588e-04
2.200e-03,3.067e-03,1.593e-03,1.297e-03,6.734e-04,3.763e-04,5.132e-05,8.790e-04,1.636e-04
2.201e-03,3.234e-03,1.598e-03,1.298e-03,8.149e-04,2.260e-04,2.486e-05,6.716e-04,1.862e-04
2.212e-03,3.323e-03,1.627e-03,1.315e-03,8.157e-04,2.252e-04,2.068e-05,6.748e-04,1.920e-04
2.217e-03,3.415e-03,1.652e-03,1.337e-03,8.308e-04,2.077e-04,2.250e-05,6.585e-04,2.069e-04
2.216e-03,3.510e-03,1.676e-03,1.362e-03,8.639e-04,1.628e-04,2.665e-05,6.088e-04,2.331e-04
2.227e-03,3.597e-03,1.707e-03,1.372e-03,8.416e-04,1.757e-04,2.441e-05,6.336e-04,2.333e-04
2.238e-03,3.693e-03,1.731e-03,1.384e-03,8.206e-04,1.860e-04,2.282e-05,6.546e-04,2.334e-04
2.252e-03,3.800e-03,1.747e-03,1.393e-03,8.025e-04,1.979e-04,2.016e-05,6.740e-04,2.321e-04
2.267e-03,3.914e-03,1.757e-03,1.402e-03,7.818e-04,2.084e-04,1.853e-05,6.911e-04,2.310e-04
2.282e-03,4.038e-03,1.759e-03,1.411e-03,7.641e-04,2.185e-04,1.512e-05,7.057e-04,2.288e-04
2.272e-03,4.170e-03,1.754e-03,1.408e-03,7.849e-04,2.322e-04,6.937e-06,6.660e-04,2.537e-04
2.275e-03,4.272e-03,1.756e-03,1.415e-03,7.881e-04,2.428e-04,2.098e-06,6.670e-04,2.626e-04
2.288e-03,4.368e-03,1.756e-03,1.427e-03,7.769e-04,2.536e-04,5.468e-07,6.899e-04,2.587e-04
2.303e-03,4.473e-03,1.747e-03,1.438e-03,7.638e-04,2.623e-04,2.771e-06,7.100e-04,2.545e-04
2.318e-03,4.587e-03,1.730e-03,1.449e-03,7.546e-04,2.706e-04,2.854e-06,7.287e-04,2.501e-04
2.391e-03,4.707e-03,1.705e-03,1.468e-03,9.422e-04,1.108e-04,1.008e-05,5.463e-04,2.647e-04
2.395e-03,4.733e-03,1.693e-03,1.477e-03,9.365e-04,1.014e-04,1.102e-05,5.465e-04,2.611e-04
